adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001047469-14-006866,10,10,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossTax,us-gaap/2013
0001193125-14-285190,6,14,1,NetCashProvidedByUsedInOperatingActivities,us-gaap/2013,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,us-gaap/2013
0001193125-14-285190,6,11,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,GainLossOnDispositionOfAssets1,us-gaap/2013
0001193125-14-285190,16,6,-1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInOtherAccruedLiabilities,us-gaap/2013
0001193125-14-285190,1,17,1,CostsAndExpenses,us-gaap/2013,OtherGeneralExpense,us-gaap/2013
0001047469-14-006866,7,24,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireEquityMethodInvestments,us-gaap/2013
0001047469-14-006866,10,5,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,us-gaap/2013
0001047469-14-006866,10,3,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,us-gaap/2013
0001047469-14-006866,7,34,1,NetCashProvidedByUsedInContinuingOperations,us-gaap/2013,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,us-gaap/2013
0001193125-14-285190,10,1,1,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2013,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,us-gaap/2013
0001047469-14-006866,10,6,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,us-gaap/2013
0001193125-14-285190,10,2,-1,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2013,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,us-gaap/2013
0001047469-14-006866,9,22,1,LiabilitiesCurrent,us-gaap/2013,CapitalLeaseObligationsCurrent,us-gaap/2013
0001193125-14-285190,11,13,1,OtherAssetsCurrent,us-gaap/2013,DerivativeAssetsCurrent,us-gaap/2013
0001193125-14-285190,18,6,1,OtherNonoperatingIncome,us-gaap/2013,InvestmentIncomeDividend,us-gaap/2013
0001193125-14-285190,6,5,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,EmployeeBenefitsAndShareBasedCompensation,us-gaap/2013
0001193125-14-285190,15,11,1,OtherLiabilitiesCurrent,us-gaap/2013,OtherAccruedLiabilitiesCurrent,us-gaap/2013
0001047469-14-006866,9,5,1,AssetsCurrent,us-gaap/2013,AccountsReceivableGrossCurrent,us-gaap/2013
0001193125-14-285190,14,2,1,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,us-gaap/2013
0001047469-14-006866,7,20,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsForProceedsFromShortTermInvestments,us-gaap/2013
0001193125-14-285190,3,3,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInOperatingCapital,us-gaap/2013
0001193125-14-285190,6,13,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,IncreaseDecreaseInOperatingCapital,us-gaap/2013
0001193125-14-285190,6,28,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsOfDividendsMinorityInterest,us-gaap/2013
0001193125-14-285190,3,10,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,PaymentsOfDividendsMinorityInterest,us-gaap/2013
0001047469-14-006866,7,29,1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,SaleLeasebackTransactionNetProceeds,us-gaap/2013
0001193125-14-285190,11,1,1,OtherAssetsNoncurrent,us-gaap/2013,IncomeTaxReceivable,us-gaap/2013
0001193125-14-285190,13,4,1,InventoryNet,us-gaap/2013,OtherInventorySupplies,us-gaap/2013
0001193125-14-285190,9,23,1,AssetsCurrent,us-gaap/2013,AccountsAndOtherReceivablesNetCurrent,us-gaap/2013
0001193125-14-285190,4,4,1,AssetsCurrent,us-gaap/2013,AccountsAndOtherReceivablesNetCurrent,us-gaap/2013
0001047469-14-006866,11,2,1,AssetsFairValueDisclosure,us-gaap/2013,AccountsReceivableFairValueDisclosure,us-gaap/2013
0001193125-14-285190,15,10,1,OtherLiabilitiesCurrent,us-gaap/2013,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,us-gaap/2013
0001047469-14-006866,9,19,1,LiabilitiesCurrent,us-gaap/2013,AccruedReclamationCostsCurrent,us-gaap/2013
0001193125-14-285190,15,7,1,OtherLiabilitiesCurrent,us-gaap/2013,AccruedRoyaltiesCurrentAndNoncurrent,us-gaap/2013
0001193125-14-285190,15,4,1,OtherLiabilitiesCurrent,us-gaap/2013,AssetRetirementObligationCurrent,us-gaap/2013
0001193125-14-285190,12,1,1,MarketableSecuritiesNoncurrent,us-gaap/2013,AvailableForSaleSecuritiesAmortizedCost,us-gaap/2013
0001193125-14-285190,12,7,1,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,us-gaap/2013,AvailableForSaleSecuritiesAmortizedCost,us-gaap/2013
0001193125-14-285190,12,4,1,AvailableForSaleSecuritiesEquitySecuritiesCurrent,us-gaap/2013,AvailableForSaleSecuritiesAmortizedCost,us-gaap/2013
0001193125-14-285190,12,10,1,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,us-gaap/2013,AvailableForSaleSecuritiesAmortizedCost,us-gaap/2013
0001047469-14-006866,9,10,1,AssetsCurrent,us-gaap/2013,AvailableForSaleSecuritiesEquitySecuritiesCurrent,us-gaap/2013
0001047469-14-006866,7,6,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,us-gaap/2013
0001047469-14-006866,4,11,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,us-gaap/2013
0001047469-14-006866,3,7,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,us-gaap/2013
0001193125-14-285190,18,3,1,OtherNonoperatingIncome,us-gaap/2013,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,us-gaap/2013
0001193125-14-285190,19,5,1,OtherGeneralExpense,us-gaap/2013,BusinessCombinationAcquisitionRelatedCosts,us-gaap/2013
0001047469-14-006866,1,2,1,BusinessCombinationConsiderationTransferred1,us-gaap/2013,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,us-gaap/2013
0001047469-14-006866,1,3,1,BusinessCombinationConsiderationTransferred1,us-gaap/2013,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,us-gaap/2013
0001047469-14-006866,6,3,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,us-gaap/2013
0001047469-14-006866,6,5,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,us-gaap/2013
0001047469-14-006866,6,4,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,us-gaap/2013
0001047469-14-006866,6,1,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,us-gaap/2013
0001047469-14-006866,6,6,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,us-gaap/2013,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,us-gaap/2013
0001193125-14-285190,11,6,1,OtherAssetsNoncurrent,us-gaap/2013,DeferredFinanceCostsNoncurrentNet,us-gaap/2013
0001193125-14-285190,17,4,-1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2013,DefinedBenefitPlanAmortizationOfGainsLosses,us-gaap/2013
0001193125-14-285190,17,3,-1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2013,DefinedBenefitPlanExpectedReturnOnPlanAssets,us-gaap/2013
0001193125-14-285190,17,2,1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2013,DefinedBenefitPlanInterestCost,us-gaap/2013
0001193125-14-285190,17,1,1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2013,DefinedBenefitPlanServiceCost,us-gaap/2013
0001193125-14-285190,17,5,1,DefinedBenefitPlanNetPeriodicBenefitCost,us-gaap/2013,DefinedBenefitPlanSettlementsBenefitObligation,us-gaap/2013
0001193125-14-285190,11,8,1,OtherAssetsNoncurrent,us-gaap/2013,DerivativeAssetsNoncurrent,us-gaap/2013
0001047469-14-006866,3,8,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,DerivativeGainLossOnDerivativeNet,us-gaap/2013
0001047469-14-006866,4,10,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,DerivativeGainLossOnDerivativeNet,us-gaap/2013
0001047469-14-006866,9,23,1,LiabilitiesCurrent,us-gaap/2013,DerivativeInstrumentsAndHedgesLiabilities,us-gaap/2013
0001193125-14-285190,18,7,-1,OtherNonoperatingIncome,us-gaap/2013,DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,us-gaap/2013
0001193125-14-285190,15,15,1,OtherLiabilitiesNoncurrent,us-gaap/2013,DerivativeLiabilitiesNoncurrent,us-gaap/2013
0001047469-14-006866,2,2,-1,DerivativeGainLossOnDerivativeNet,us-gaap/2013,DerivativeLossOnDerivative,us-gaap/2013
0001193125-14-285190,4,5,1,AssetsCurrent,us-gaap/2013,DueFromAffiliateCurrent,us-gaap/2013
0001193125-14-285190,4,16,1,Assets,us-gaap/2013,DueFromAffiliateNoncurrent,us-gaap/2013
0001193125-14-285190,4,21,1,LiabilitiesCurrent,us-gaap/2013,DueToAffiliateCurrent,us-gaap/2013
0001193125-14-285190,4,29,1,Liabilities,us-gaap/2013,DueToAffiliateNoncurrent,us-gaap/2013
0001193125-14-285190,8,1,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2013
0001193125-14-285190,8,3,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2013
0001193125-14-285190,8,2,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepletion,us-gaap/2013
0001193125-14-285190,8,7,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationOtherAdjustments,us-gaap/2013
0001193125-14-285190,8,4,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2013
0001193125-14-285190,8,6,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2013,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2013
0001193125-14-285190,6,6,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,EnvironmentalRemediationExpense,us-gaap/2013
0001193125-14-285190,1,12,1,CostsAndExpenses,us-gaap/2013,EnvironmentalRemediationExpense,us-gaap/2013
0001047469-14-006866,9,16,1,Assets,us-gaap/2013,EquityMethodInvestmentAggregateCost,us-gaap/2013
0001193125-14-285190,1,13,1,CostsAndExpenses,us-gaap/2013,ExplorationExpenseMining,us-gaap/2013
0001193125-14-285190,18,9,1,OtherNonoperatingIncome,us-gaap/2013,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2013
0001047469-14-006866,7,8,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2013
0001047469-14-006866,4,12,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2013
0001047469-14-006866,3,13,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2013
0001193125-14-285190,18,1,1,OtherNonoperatingIncome,us-gaap/2013,GainLossOnSaleOfProject,us-gaap/2013
0001047469-14-006866,9,3,1,AssetsCurrent,us-gaap/2013,HeldToMaturitySecuritiesCurrent,us-gaap/2013
0001193125-14-285190,8,10,1,IncomeTaxExpenseBenefit,us-gaap/2013,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2013
0001193125-14-285190,8,8,1,IncomeTaxExpenseBenefit,us-gaap/2013,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2013
0001193125-14-285190,8,9,1,IncomeTaxExpenseBenefit,us-gaap/2013,IncomeTaxReconciliationNondeductibleExpenseDepletion,us-gaap/2013
0001193125-14-285190,8,14,1,IncomeTaxExpenseBenefit,us-gaap/2013,IncomeTaxReconciliationOtherAdjustments,us-gaap/2013
0001193125-14-285190,8,11,1,IncomeTaxExpenseBenefit,us-gaap/2013,IncomeTaxReconciliationStateAndLocalIncomeTaxes,us-gaap/2013
0001193125-14-285190,16,7,-1,IncreaseDecreaseInOperatingCapital,us-gaap/2013,IncreaseDecreaseInAssetRetirementObligations,us-gaap/2013
0001193125-14-285190,2,3,-1,OtherNonoperatingIncomeExpense,us-gaap/2013,InterestExpenseRelatedParty,us-gaap/2013
0001193125-14-285190,2,4,1,OtherNonoperatingIncomeExpense,us-gaap/2013,InterestIncomeExpenseNonoperatingNet,us-gaap/2013
0001193125-14-285190,1,20,1,OtherNonoperatingIncomeExpense,us-gaap/2013,InterestIncomeExpenseNonoperatingNet,us-gaap/2013
0001193125-14-285190,2,2,1,OtherNonoperatingIncomeExpense,us-gaap/2013,InterestIncomeRelatedParty,us-gaap/2013
0001193125-14-285190,13,3,1,InventoryNet,us-gaap/2013,InventoryFinishedGoods,us-gaap/2013
0001193125-14-285190,4,8,1,AssetsCurrent,us-gaap/2013,InventoryOreStockpilesOnLeachPads,us-gaap/2013
0001193125-14-285190,9,26,1,AssetsCurrent,us-gaap/2013,InventoryOreStockpilesOnLeachPads,us-gaap/2013
0001047469-14-006866,9,8,1,AssetsCurrent,us-gaap/2013,InventorySuppliesNetOfReserves,us-gaap/2013
0001193125-14-285190,13,1,1,InventoryNet,us-gaap/2013,InventoryWorkInProcess,us-gaap/2013
0001193125-14-285190,1,10,1,CostsAndExpenses,us-gaap/2013,MineralExtractionProcessingAndMarketingCosts,us-gaap/2013
0001047469-14-006866,4,3,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,MineralExtractionProcessingAndMarketingCosts,us-gaap/2013
0001047469-14-006866,3,3,-1,OperatingIncomeLoss,us-gaap/2013,MineralExtractionProcessingAndMarketingCosts,us-gaap/2013
0001193125-14-285190,9,9,1,Liabilities,us-gaap/2013,MineReclamationAndClosingLiabilityNoncurrent,us-gaap/2013
0001193125-14-285190,4,26,1,Liabilities,us-gaap/2013,MineReclamationAndClosingLiabilityNoncurrent,us-gaap/2013
0001193125-14-285190,11,14,1,OtherAssetsCurrent,us-gaap/2013,OtherAssetsMiscellaneousCurrent,us-gaap/2013
0001193125-14-285190,11,9,1,OtherAssetsNoncurrent,us-gaap/2013,OtherAssetsMiscellaneousNoncurrent,us-gaap/2013
0001047469-14-006866,10,4,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesBeforeTax,us-gaap/2013
0001193125-14-285190,10,4,-1,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,us-gaap/2013
0001047469-14-006866,10,8,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,us-gaap/2013
0001193125-14-285190,19,1,1,OtherGeneralExpense,us-gaap/2013,OtherGeneralAndAdministrativeExpense,us-gaap/2013
0001047469-14-006866,7,10,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,OtherIncreaseDecreaseInEnvironmentalLiabilities,us-gaap/2013
0001193125-14-285190,13,2,1,InventoryNet,us-gaap/2013,OtherInventory,us-gaap/2013
0001193125-14-285190,15,17,1,OtherLiabilitiesNoncurrent,us-gaap/2013,OtherLiabilitiesAndDeferredRevenueNoncurrent,us-gaap/2013
0001193125-14-285190,11,11,1,OtherAssetsCurrent,us-gaap/2013,OtherPrepaidExpenseCurrent,us-gaap/2013
0001193125-14-285190,19,3,1,OtherGeneralExpense,us-gaap/2013,OtherRestructuringCosts,us-gaap/2013
0001047469-14-006866,7,25,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireBusinessTwoNetOfCashAcquired,us-gaap/2013
0001193125-14-285190,11,4,1,OtherAssetsNoncurrent,us-gaap/2013,PrepaidRoyalties,us-gaap/2013
0001193125-14-285190,6,18,1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromSaleAndMaturityOfMarketableSecurities,us-gaap/2013
0001193125-14-285190,6,20,1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,ProceedsFromSaleOfOtherProductiveAssets,us-gaap/2013
0001047469-14-006866,5,3,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,us-gaap/2013
0001047469-14-006866,7,28,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,RepaymentsOfLongTermCapitalLeaseObligations,us-gaap/2013
0001193125-14-285190,3,6,-1,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2013,RepaymentsOfRelatedPartyDebt,us-gaap/2013
0001193125-14-285190,11,5,1,OtherAssetsNoncurrent,us-gaap/2013,RestrictedCashAndCashEquivalentsNoncurrent,us-gaap/2013
0001047469-14-006866,4,2,1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,RevenueMineralSales,us-gaap/2013
0001193125-14-285190,1,8,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,RevenueMineralSales,us-gaap/2013
0001047469-14-006866,3,2,1,OperatingIncomeLoss,us-gaap/2013,RevenueMineralSales,us-gaap/2013
0001047469-14-006866,7,4,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2013,DeferredIncomeAndMiningTaxRecoveryOrExpense,0001047469-14-006866
0001047469-14-006866,4,4,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,ExplorationAndCorporateDevelopment,0001047469-14-006866
0001047469-14-006866,3,4,-1,OperatingIncomeLoss,us-gaap/2013,ExplorationAndCorporateDevelopment,0001047469-14-006866
0001047469-14-006866,4,14,-1,ProfitLoss,us-gaap/2013,IncomeAndMiningTaxRecovery,0001047469-14-006866
0001047469-14-006866,4,1,1,ProfitLoss,us-gaap/2013,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866
0001047469-14-006866,9,7,1,AssetsCurrent,us-gaap/2013,InventoryConcentratesAndDore,0001047469-14-006866
0001047469-14-006866,9,6,1,AssetsCurrent,us-gaap/2013,InventoryOreInStockpilesAndOnLeachPadsCurrent,0001047469-14-006866
0001047469-14-006866,10,7,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIToProductionCostsBeforeTax,0001047469-14-006866
0001047469-14-006866,10,9,-1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,OtherComprehensiveIncomeLossReclassificationAdjustmentIncludedInNetIncomeTax,0001047469-14-006866
0001047469-14-006866,7,19,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsForPropertyPlantAndMineDevelopment,0001047469-14-006866
0001047469-14-006866,7,22,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2013,PaymentsToAcquireAvailableForSaleSecuritiesAndWarrants,0001047469-14-006866
0001047469-14-006866,4,13,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,ProvincialCapitalTax,0001047469-14-006866
0001047469-14-006866,3,9,-1,IncomeBeforeIncomeAndMiningTaxes,0001047469-14-006866,ProvincialCapitalTax,0001047469-14-006866
0001047469-14-006866,9,29,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2013,StockOptionsOutstanding,0001047469-14-006866
0001193125-14-285190,4,14,1,Assets,us-gaap/2013,LongtermStockpilesOreOnLeachPads,0001193125-14-285190
0001193125-14-285190,9,31,1,Assets,us-gaap/2013,LongtermStockpilesOreOnLeachPads,0001193125-14-285190
0001564590-14-004746,11,21,1,LiabilitiesCurrent,us-gaap/2014,AccountsPayableCurrent,us-gaap/2014
0001564590-14-004746,11,3,1,AssetsCurrent,us-gaap/2014,AccountsReceivableNetCurrent,us-gaap/2014
0001564590-14-004746,11,1,1,Assets,us-gaap/2014,AssetsCurrent,us-gaap/2014
0001564590-14-004746,11,2,1,AssetsCurrent,us-gaap/2014,CashAndCashEquivalentsAtCarryingValue,us-gaap/2014
0001564590-14-004746,8,5,-1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2014,CostsAndExpenses,us-gaap/2014
0001564590-14-004746,8,7,1,CostsAndExpenses,us-gaap/2014,DepreciationAndAmortization,us-gaap/2014
0001564590-14-004746,8,11,1,CostsAndExpenses,us-gaap/2014,GeneralAndAdministrativeExpense,us-gaap/2014
0001564590-14-004746,11,18,1,LiabilitiesAndStockholdersEquity,us-gaap/2014,Liabilities,us-gaap/2014
0001564590-14-004746,11,19,1,Liabilities,us-gaap/2014,LiabilitiesCurrent,us-gaap/2014
0001564590-14-004746,4,1,1,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2014,NetCashProvidedByUsedInOperatingActivities,us-gaap/2014
0001564590-14-004746,11,15,1,Assets,us-gaap/2014,OtherAssetsNoncurrent,us-gaap/2014
0001564590-14-004746,11,11,1,Assets,us-gaap/2014,PropertyPlantAndEquipmentNet,us-gaap/2014
